product,review_content,rating,review_date,variant,source
Amazon Alexa / Echo,outstanding product - easy to use.  works great,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,we have six of these throughout our home and they are great.  there are times when music or talking happens randomly that may be from sensitive listening.  there should be more options to change the name of the engagement command &#34;alexa&#34; or &#34;computer&#34; are a little annoying.  more colors then black and white would also be a good thing.,4,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,use the product for music and it’s great!,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,easy to set-up and to use.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,it works great!!,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i like having more alexa devices in my house and the sales price on amazon prime day was too tempting.,4,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,phenomenal,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i loved it does exactly what it says,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i used it to control my smart home devices. works great.,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,very convenient,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"este producto llegó y a la semana se quedó sin olor, perdió toda su escencia, huele solo a alcohol",5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,easy to set up ready to use in minutes.,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,barry,4,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,,3,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,my three year old loves it.  good for doing basic household tasks.  we're going to add a few smart outlets and bulbs.,4,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,awesome device wish i bought one ages ago.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,love it,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"perfect for kids, adults and everyone in between!!",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"listening to music, searching locations, checking time, looking up weather. there are many more task to learn. it was simple to set up.",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i do love these things, i have them running my entire home, tv, all my lights, my thermostat, my front door dead bolt, the cameras... and i love listening to npr. these things are well worth the value and they really shine once you stat adding smart devices and you can control your entire home like its right out of star trek.... i named mine computer to get the feel... but its amazing what you can do with these devices and smart systems.",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"only complaint i have is that the sound quality isn't great. i mostly use it for commands though, and i have another dot hooked up to my stereo system to play music through. i have a couple friends that have a dot and don't mind the audio quality, but if you're bothered by that kind of thing i'd go with the full size echo or make sure you hook the do up to some larger speakers.",5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,good,4,29-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,nice little unit  no issues,5,29-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"the echo dot was easy to set up and use. it helps provide music, etc. to small spaces and was just what i was looking for.",5,31-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i set her up to play through our home theater system. so fat we are just using her for weather forecasts, cooking timers, and we really enjoy the music!",5,31-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,small device that my kids like to ask questions. very handy friendly interactive,5,31-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,beyond awesome,5,31-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i like that it responds every time. it was easy to set up.  i'm still learning what i can do with it. i may like a better speaker more.,5,31-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,family loved it!,5,31-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,,5,31-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i like how it will connect to bluetooth without an adapter like the google. only reason for 4 stars is volume level without external speaker. easy to use.,4,31-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,echos are great i have a few of them through out our home .  all in voice range to ask a question. say a command to turn lights on or off. or my favorite is play music all though the house.,5,31-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"love it , this time it's a gift  for friend",5,31-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"fantastic product, i use it as a smart home hub and to play music through speakers mainly, the customizable routines are so nice and very easy to program",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,great,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i am quite disappointed by this product.there clearly is a bug: half of the time i ask for a newsflash, two second after it starts, the whole thing stops and reboots for a couple of minutes. same goes when i ask to play the radio. also, many times it get confused when i ask to switch of &#34;the lights&#34;...as other items are also named the same, which is not true. clearly no ai or natural language, very 'beta' stage still for me. not impressed!",1,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,love this thing works great and kids love it to,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,love it.. makes the simple things in life simpler,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i am really enjoying the many different features on my alexa, especially listening to music and audio books",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,echo dot is a wonderful invention. we love it. alexa is so smart.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"alarm and music, information the weather",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,love it! very helpful,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,good but it’s pretty low,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"alarm, calendar, reminders",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i have had the echo dot for about two weeks and am having fun with it. i set morning alarms, check the weather, have alexa play various music (i bought inexpensive speakers to connect for better sound), and i'm learning her skills. a little tricky to connect to wifi initially, but after some trial and error it connected, and has stayed connected. so far, super satisfied. will be buying one for my mother and one for my office.",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i am completely in love. does absolutely everything and is so amazing and great,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,nope. still a lot to be improved. for most of the things we ask.. it says.. hmmmm.. i dont know that.,2,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,the speaker could be better...,3,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i love it!!,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,3rd dot. love it!,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,works like any other one!,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,love my new alexa. she works great so far.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i bought the echo dot while it was on sale for prime day and i was excited when it came in the next day. i set it up immediately and everything worked perfectly fine. the set up was easy and straight forward which i really appreciated because i am terrible with technology. the only reason why i am not satisfied with my purchase is because of the fact that i can't use the echo dot for more than 15 minutes without it disconnecting from the internet. i am connected to both 2.4ghz and 5ghz wifi links and neither works. it's very frustrating because i am not getting my use out of the echo dot and i really wish i could. if any one has had the same problems or has any solution please let me know!,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i got this for dad on father's day!  he was tickled with it!,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,nice product,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,love my echo. love playing music in my room,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"still getting used to alexa, but i think she's a keeper!",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,works good for the most part. you ask it some questions and she says she doesn’t know. i thought she was supposed to know everything,4,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,my new best friend :),5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,absolutely love it!!!!,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i liked linking two more rooms in the home,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i love alexa!! she rocks!!!,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i had some trouble with my echo dot when i first got it because of internet connection issues. after doing research online i saw from some other people that they had trouble with the 2nd generation echo dot. however, the same weekend i took a trip and brought my echo dot along to the hotel where it seemed to work just fine. now back home, the internet connection has seemed to have gotten through it's little rough patch and i haven't had any problems since. so, if you are having connection issues with an echo dot then it is probably the internet and not the device.",4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,small size works great in our sunroom.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i like it and it’s helful but it can only do certain thongs that is supported by amazon.,4,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i reached out to amazon, because the device wanted to sync my phone number but it would not allow because it said my number was already in use.  customer service couldn't help they basically told me to contact sprint to assist.  so echo does the bare minimum without access to my phone for set up, so its kind of pointless to have and pay for.",1,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"it won’t work as a blue tooth speaker with my tv,it connects but won’t work",3,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i've only got to use it for a couple of weeks before having to go into the hospital, but had good time with it for the short time i did use it. it was fun trying to use alexa",4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"this was an impulse buy but turns out i really enjoy my new dot. my grands love requesting songs and playing games. i like listening to my audible selection, keeping up with my to do lists and discovering new alexa skills. fun and practical, my echo dot has been a surprisingly welcome addition to my home.",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,great product at a great price.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,my son loves his echo dot.,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,love these.  great in the bathroom to listen to the news during showering.  or listen to cnn live with serius sm.,5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i like it alot. i connected it so i can play my pandora and i asked about the weather & time every morning. i got rid of my old fashioned digitol clock because i can have my music play unlimited on this. i'm going to ask it about vacations and a few other things once i get more comfortable with it. definitely worth the money.,5,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,it plays music that i request.,4,30-Jul-18,White  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,i didn't like that almost everytime i asked alexa a question she would say i dont know that or i havent learned that.,1,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,luv it.  it's a great product.,4,30-Jul-18,Black  Dot,kaggle_amazon_alexa
Amazon Alexa / Echo,"what can i say. well, i’m a  paranoid it person of 30 years but got hooked on the idea of cloud based home control. so yes i love my echo stuff but, i did create a isolated vlan on my home network to run the devices including the cheap ones that require you to sign up on some questionable website and download their app. be carful with these people!  entering your wi-fi password on a site that’s not vetted and your location when the app askes is not a good thing. try to stay with devices that  work directly with the alexa hub with no third-party app, amazon has more control of these types of devices and how the  sensitive information is handled.",5,30-Jul-18,Black  Dot,kaggle_amazon_alexa
